timestamp,ear,mar,status
1776423790.6816165,0.3446,0.4538,ALERT
1776423790.6984036,0.3343,0.4538,ALERT
1776423790.7149358,0.3386,0.4528,ALERT
1776423790.730398,0.3452,0.4529,ALERT
1776423790.7474697,0.336,0.4545,ALERT
1776423790.7644858,0.3371,0.4563,ALERT
1776423790.8070138,0.3419,0.4599,ALERT
1776423790.8232937,0.3498,0.4529,ALERT
1776423790.8392937,0.3541,0.4529,ALERT
1776423790.8861165,0.369,0.457,ALERT
1776423790.9001148,0.3643,0.4561,ALERT
1776423790.9496958,0.3916,0.4496,ALERT
1776423790.9657178,0.395,0.4746,ALERT
1776423791.0145786,0.3915,0.4707,ALERT
1776423791.080991,0.4345,0.5,ALERT
1776423791.0986028,0.4338,0.4518,ALERT
1776423791.1456017,0.4364,0.4561,ALERT
1776423791.1626003,0.4423,0.4557,ALERT
1776423791.2073755,0.4419,0.4487,ALERT
1776423791.22372,0.4442,0.4556,ALERT
1776423791.2393057,0.442,0.463,ALERT
1776423791.2883697,0.4715,0.4712,ALERT
1776423791.3063667,0.4308,0.4506,ALERT
1776423791.34937,0.394,0.4625,ALERT
1776423791.3643794,0.377,0.4725,ALERT
1776423791.4139247,0.3871,0.4646,ALERT
1776423791.478816,0.3506,0.4557,ALERT
1776423791.4950423,0.3502,0.4557,ALERT
1776423791.541132,0.3839,0.4469,ALERT
1776423791.5551958,0.3588,0.4564,ALERT
1776423791.6064618,0.3746,0.4461,ALERT
1776423791.6204607,0.3521,0.4638,ALERT
1776423791.648458,0.3521,0.4558,ALERT
1776423791.6886535,0.3846,0.4556,ALERT
1776423791.7029622,0.3845,0.4571,ALERT
1776423791.7494388,0.3674,0.4548,ALERT
1776423791.7704532,0.3678,0.4458,ALERT
1776423791.8119822,0.3646,0.4555,ALERT
1776423791.8779948,0.3715,0.4577,ALERT
1776423791.893525,0.3553,0.4501,ALERT
1776423791.9435244,0.3418,0.4483,ALERT
1776423791.9594264,0.3407,0.4501,ALERT
1776423791.9758575,0.3411,0.4509,ALERT
1776423792.0240233,0.3686,0.4445,ALERT
1776423792.0394003,0.3751,0.4528,ALERT
1776423792.0854657,0.3535,0.4529,ALERT
1776423792.1014667,0.3455,0.4539,ALERT
1776423792.1493807,0.3574,0.4604,ALERT
1776423792.1653342,0.3519,0.4525,ALERT
1776423792.2154253,0.3342,0.4613,ALERT
1776423792.2789626,0.3462,0.4556,ALERT
1776423792.2984915,0.3286,0.4567,ALERT
1776423792.341491,0.3574,0.4579,ALERT
1776423792.3594878,0.3562,0.4644,ALERT
1776423792.3765,0.3602,0.4639,ALERT
1776423792.4245825,0.3646,0.4629,ALERT
1776423792.4395778,0.3656,0.4548,ALERT
1776423792.4850874,0.367,0.4498,ALERT
1776423792.50238,0.3455,0.4564,ALERT
1776423792.5501342,0.3643,0.4575,ALERT
1776423792.566158,0.3497,0.4592,ALERT
1776423792.6135,0.3622,0.451,ALERT
1776423792.6780584,0.3752,0.4536,ALERT
1776423792.6924393,0.3693,0.4536,ALERT
1776423792.7424588,0.3877,0.4529,ALERT
1776423792.7594593,0.3752,0.4536,ALERT
1776423792.7744794,0.3752,0.4536,ALERT
1776423792.8220205,0.3874,0.4518,ALERT
1776423792.838513,0.3645,0.4524,ALERT
1776423792.888868,0.3842,0.4531,ALERT
1776423792.9062026,0.3769,0.4512,ALERT
1776423792.9541452,0.3841,0.4523,ALERT
1776423792.9711604,0.3644,0.4575,ALERT
1776423793.0149002,0.3601,0.4581,ALERT
1776423793.0792477,0.379,0.4491,ALERT
1776423793.0966058,0.3915,0.4556,ALERT
1776423793.1119153,0.3674,0.4556,ALERT
1776423793.1581266,0.3659,0.4624,ALERT
1776423793.1743884,0.3694,0.4556,ALERT
1776423793.2199183,0.3633,0.4624,ALERT
1776423793.2349956,0.3694,0.4549,ALERT
1776423793.2846584,0.3687,0.4556,ALERT
1776423793.3025444,0.3694,0.4623,ALERT
1776423793.3486242,0.3829,0.4625,ALERT
1776423793.3636863,0.3701,0.4695,ALERT
1776423793.412925,0.3955,0.4685,ALERT
1776423793.4756188,0.3912,0.4528,ALERT
1776423793.492217,0.3835,0.4606,ALERT
1776423793.5089464,0.3845,0.4606,ALERT
1776423793.5597687,0.3875,0.469,ALERT
1776423793.574823,0.3872,0.469,ALERT
1776423793.6218057,0.3749,0.4619,ALERT
1776423793.6383324,0.3656,0.4549,ALERT
1776423793.6856506,0.3629,0.4581,ALERT
1776423793.7001803,0.3727,0.4581,ALERT
1776423793.7481816,0.3758,0.4609,ALERT
1776423793.765547,0.3611,0.4603,ALERT
1776423793.813346,0.3729,0.4486,ALERT
1776423793.8925326,0.3509,0.4601,ALERT
1776423793.9085262,0.3475,0.4593,ALERT
1776423793.922883,0.3401,0.4655,ALERT
1776423793.9531612,0.3316,0.4561,ALERT
1776423793.9674366,0.3316,0.464,ALERT
1776423794.0185685,0.3287,0.4584,ALERT
1776423794.0425675,0.3397,0.4429,ALERT
1776423794.083216,0.327,0.457,ALERT
1776423794.1033592,0.3236,0.4646,ALERT
1776423794.1465309,0.3374,0.4524,ALERT
1776423794.1647704,0.3324,0.4586,ALERT
1776423794.2086086,0.3445,0.4564,ALERT
1776423794.225238,0.3387,0.4564,ALERT
1776423794.2938662,0.3293,0.4571,ALERT
1776423794.3831933,0.3335,0.4508,ALERT
1776423794.4001951,0.2769,0.458,ALERT
1776423794.4131956,0.2806,0.4575,ALERT
1776423794.4311924,0.1847,0.4636,ALERT
1776423794.4471917,0.1847,0.4504,ALERT
1776423794.4815133,0.1356,0.4561,ALERT
1776423794.5075202,0.1361,0.4547,ALERT
